Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Label
8080,591.0,94,183,37257,30547,672,7,136.84,440,8,29.5,456926.05,16528.93,48.28,4618.71,0,1,0,1,1,0,DDoS
22,155.0,37,2,454,49322,422,83,350.55,1073,46,99.23,440396.03,24631.22,3402.51,2775.57,0,0,0,0,1,0,BENIGN
443,244.0,107,46,15188,46414,1183,74,253.63,1114,12,367.2,402128.7,24281.22,8710.42,1379.87,0,1,0,1,0,0,BENIGN
8080,26.0,146,62,32286,75881,1022,6,420.74,1453,25,181.49,178484.07,37185.52,3603.46,4106.04,0,0,0,1,1,0,BENIGN
80,1190.0,147,164,4949,56447,1057,78,366.92,1412,16,307.43,800797.9,5104.58,5382.22,2004.5,0,0,0,1,1,0,DoS GoldenEye
80,65.0,4,37,28760,15606,712,77,66.79,647,27,110.95,671277.59,29374.3,2490.72,2026.23,1,1,0,0,0,0,BENIGN
443,63.0,108,10,11608,17534,276,56,423.35,200,84,408.75,581880.77,20209.15,6815.15,858.03,0,1,0,0,1,0,BENIGN
22,498.0,24,50,10186,38058,459,29,326.39,84,18,149.36,7276.91,854.0,2086.27,4476.28,0,1,0,0,1,0,DoS Hulk
80,128.0,112,154,15421,47020,781,23,348.17,943,97,442.75,649690.77,5435.06,2354.46,3611.55,1,0,0,1,0,0,BENIGN
8080,1905.0,139,107,46550,18264,1418,21,347.13,176,13,236.02,618678.48,40249.26,9127.67,4632.71,0,0,0,1,1,0,Web Attack
8080,128.0,132,67,28815,17384,1388,88,177.87,345,36,491.73,419771.77,32864.69,3977.59,3502.83,0,0,0,0,1,0,BENIGN
445,9.0,90,168,43873,92685,983,33,387.43,46,50,218.06,745079.71,33051.44,9868.92,4661.79,0,0,0,1,1,0,BENIGN
21,114.0,76,136,35311,25053,1244,83,381.39,944,95,275.72,366740.7,24172.01,3823.88,341.74,0,0,0,1,1,0,BENIGN
21,120.0,73,184,39949,79543,1279,13,259.39,838,70,253.59,16705.15,49527.15,5155.55,3471.92,0,0,0,0,0,0,BENIGN
443,2336.0,39,112,448,50544,1113,19,211.08,76,66,169.32,979899.28,47517.49,2267.68,834.03,0,0,0,1,1,0,DoS Hulk
80,133.0,3,148,27989,25669,174,64,375.79,1312,31,449.41,915592.62,28833.04,7644.09,3970.17,0,0,0,0,1,0,BENIGN
80,226.0,19,185,38341,94212,608,19,361.77,891,87,194.8,396438.73,49660.47,2088.63,260.76,0,1,0,0,1,0,BENIGN
53,1694.0,20,191,6766,12325,1155,95,459.49,313,21,289.64,566343.44,36122.53,4200.91,3152.66,0,1,0,0,1,0,DoS Hulk
443,964.0,11,58,43010,16432,660,31,429.31,326,84,328.94,236788.74,33033.72,5771.92,1744.65,0,0,0,0,1,0,DDoS
445,52.0,104,144,37318,67548,1465,27,261.72,305,40,18.07,33443.58,14407.15,3774.96,4952.07,1,0,0,0,0,0,BENIGN
80,3.0,3,126,28449,70772,642,69,26.97,117,96,322.24,382398.37,32698.4,9178.06,2016.17,0,0,0,0,0,0,BENIGN
8080,24.0,106,5,26261,42575,1066,85,420.05,1342,29,438.0,188941.4,8476.68,2351.35,309.21,0,0,1,0,0,0,BENIGN
80,43.0,38,126,9148,19225,1173,91,61.6,77,91,112.89,403165.36,10663.2,8775.76,2080.18,1,0,0,0,1,0,BENIGN
443,152.0,110,64,21624,42282,1348,19,27.51,60,34,294.05,599244.91,38733.46,9047.62,105.63,0,0,0,1,1,0,BENIGN
80,287.0,2,85,3873,63688,1339,54,228.19,808,80,0.14,906634.02,44421.21,6831.03,944.93,0,1,0,0,1,0,BENIGN
22,127.0,65,147,13769,94372,1357,20,414.85,961,11,459.71,448390.98,1487.24,4899.47,329.66,0,0,0,1,1,0,BENIGN
443,47.0,50,177,40967,95157,643,75,123.91,857,76,486.04,201536.75,42689.09,4491.1,469.55,0,1,0,1,1,0,BENIGN
80,241.0,89,198,48330,30481,1165,30,31.43,814,92,234.11,981641.59,14572.98,3502.46,3773.08,0,0,0,0,0,0,DoS Hulk
22,371.0,9,87,49032,39101,1275,47,132.52,866,40,325.97,826425.48,9351.02,5843.51,601.46,0,0,0,1,0,0,BENIGN
22,154.0,68,70,23823,93266,105,71,286.33,130,16,406.38,309993.08,11390.87,5990.56,631.96,0,1,0,0,1,0,BENIGN
8080,98.0,96,139,13729,44253,1479,0,321.56,316,43,204.17,3026.63,26060.09,7583.18,3770.36,0,0,0,0,1,0,BENIGN
80,100.0,116,137,35398,82339,916,20,82.19,131,31,150.99,668135.11,35685.48,8010.34,3027.78,0,0,0,0,0,0,BENIGN
443,24.0,77,163,7122,57636,378,61,416.93,986,47,151.38,105822.09,11892.61,2540.39,4444.87,0,0,0,0,1,0,BENIGN
21,72.0,127,83,1201,44488,883,5,379.27,506,41,334.05,312589.63,43123.64,9901.35,873.17,1,0,0,0,1,0,BENIGN
8080,609.0,2,190,37007,82826,358,10,484.49,1366,10,57.15,832448.31,32213.26,2126.47,3058.52,0,0,0,1,0,0,BENIGN
80,150.0,143,87,45267,12415,1433,31,345.84,1414,17,358.14,223287.05,19543.18,2751.61,4304.21,0,0,0,0,1,0,BENIGN
21,129.0,35,141,37995,99404,48,54,475.52,909,29,214.61,100659.42,43631.42,9741.85,193.59,0,0,0,0,0,0,BENIGN
8080,4451.0,78,40,11516,37962,1185,91,61.3,731,79,299.84,529239.45,46702.33,2447.74,1251.91,0,1,0,1,0,0,Web Attack
80,81.0,99,24,15231,41760,399,78,303.81,1069,23,445.1,985635.4,32745.96,146.77,3236.83,0,0,0,1,1,0,BENIGN
80,173.0,35,55,16091,56233,369,29,99.09,697,30,244.71,16968.66,47143.32,9835.0,1644.26,0,0,0,1,1,0,DDoS
80,2076.0,134,25,41463,96652,95,87,28.08,619,52,25.37,839304.8,33070.13,8650.64,2079.01,0,0,0,1,0,0,DoS Hulk
53,682.0,97,194,46053,98251,672,0,189.7,440,90,351.8,72786.88,35510.19,598.38,4076.03,0,0,1,1,0,0,DoS Hulk
443,25.0,134,197,19738,2104,681,69,308.67,1255,23,403.14,725575.28,15858.15,556.49,3140.61,0,1,0,0,1,0,BENIGN
22,102.0,54,2,6317,7525,521,67,435.74,428,59,387.86,903978.7,11330.18,6050.15,4506.6,0,0,0,1,1,0,BENIGN
21,2018.0,26,60,4229,72384,310,89,127.38,1403,6,230.26,394728.08,49784.8,799.02,3700.89,0,0,0,0,1,0,DoS Hulk
8080,118.0,19,190,46504,12151,724,59,332.3,1459,94,202.81,320228.28,3985.12,3237.03,3501.57,0,0,0,0,1,0,BENIGN
53,2165.0,10,169,45859,92398,714,12,317.79,336,31,146.4,991434.36,9348.78,705.05,1821.61,0,0,0,1,0,0,DDoS
22,1703.0,135,42,25457,69716,812,14,356.95,19,57,495.16,368395.85,11435.11,6214.03,4832.62,0,1,0,0,1,0,PortScan
445,39.0,123,44,1557,17075,791,80,466.16,887,73,469.17,181218.42,41949.73,6060.04,1625.26,0,0,0,0,0,0,BENIGN
53,314.0,95,59,47101,99291,1415,67,122.33,774,85,430.22,522222.22,17685.03,70.92,2844.01,0,0,0,0,1,0,DoS Hulk
22,1811.0,40,48,47321,81408,79,39,46.09,1214,62,460.21,768048.69,21444.22,6066.66,4586.22,0,1,0,0,1,0,PortScan
80,32.0,121,111,18880,88679,987,91,280.99,1327,18,468.35,256867.93,49617.16,611.45,3827.4,0,0,0,0,0,0,BENIGN
53,2614.0,70,138,23306,96249,660,43,428.15,488,44,116.63,153929.43,9690.12,6405.66,2713.64,0,0,0,0,1,0,DoS Hulk
443,137.0,81,7,13081,47651,1380,25,421.5,1058,78,296.53,975868.36,16586.06,8575.52,4291.55,0,0,0,1,1,1,BENIGN
22,75.0,79,136,31227,80177,366,1,410.8,561,3,447.17,345233.44,19201.08,3402.43,2087.51,1,1,0,0,0,0,BENIGN
80,118.0,51,33,1861,94971,1310,26,124.89,213,47,228.33,331513.0,49899.71,9325.69,1948.26,0,0,0,0,0,0,BENIGN
80,34.0,41,111,31449,77958,1019,94,295.37,890,10,375.02,272002.53,2901.05,2188.03,3183.17,0,0,0,0,0,0,BENIGN
80,239.0,93,148,12714,90970,1223,81,352.35,195,35,61.15,797356.33,35752.25,4380.83,2678.43,1,0,0,0,1,0,BENIGN
443,269.0,63,193,17937,83863,687,8,461.54,499,65,318.69,461297.27,971.56,6904.96,2542.77,0,0,0,0,1,1,BENIGN
22,4.0,104,156,31388,31882,44,61,316.76,1049,39,252.89,459194.85,14468.76,8147.94,2761.75,0,0,0,0,0,0,BENIGN
80,23.0,74,126,49577,12915,584,40,383.17,771,50,150.84,324971.47,3913.61,5629.82,4626.48,0,0,0,0,0,0,BENIGN
21,21.0,131,149,16954,99082,222,19,166.76,487,13,480.39,182902.46,41095.02,4658.16,936.35,0,0,0,1,1,0,BENIGN
8080,61.0,35,133,24405,91296,1427,98,376.58,187,59,352.65,154147.67,23261.63,5347.42,2782.63,1,0,0,1,1,0,BENIGN
22,69.0,145,113,8058,79794,653,22,100.09,934,14,82.55,879555.17,38199.54,5056.18,4290.99,0,0,0,0,1,0,BENIGN
443,74.0,11,184,19737,30005,914,65,272.3,620,81,285.2,442442.22,16136.78,923.66,2745.56,0,0,0,1,1,0,BENIGN
53,34.0,41,1,15663,58381,597,16,480.17,621,54,240.74,438140.81,5416.83,5802.56,2858.94,0,0,0,0,1,0,BENIGN
443,144.0,13,88,32925,55825,1104,87,385.44,690,62,484.52,12583.94,21212.15,8725.09,160.28,0,0,0,1,1,0,BENIGN
8080,46.0,47,25,45314,28822,426,0,439.19,1074,47,202.31,558181.88,29606.83,2953.6,3090.14,0,0,0,1,0,0,BENIGN
80,255.0,91,192,14019,79611,1066,35,126.75,481,89,93.09,184791.39,27545.16,1849.61,2078.19,0,0,0,1,0,0,BENIGN
8080,9.0,131,113,1754,4975,1262,8,447.96,255,52,298.11,47091.42,36698.82,8975.61,4870.36,0,0,0,0,1,0,BENIGN
80,305.0,142,161,49803,19897,245,68,34.75,800,26,463.79,37526.2,26500.97,6603.88,1430.84,0,0,0,0,1,0,BENIGN
8080,69.0,105,83,47546,70036,696,13,354.18,318,56,99.13,85927.03,11843.18,2032.66,1612.55,0,1,0,0,1,0,BENIGN
22,23.0,48,61,3278,63445,123,65,158.3,136,79,186.79,851221.52,42116.56,5159.64,877.12,0,1,0,1,0,0,BENIGN
53,2741.0,36,44,1276,51612,332,36,43.44,1245,28,447.96,416418.09,16012.47,345.46,4251.55,0,0,0,0,1,0,DDoS
22,1631.0,78,27,31050,66391,1181,59,438.79,1093,30,448.05,624041.85,19586.94,6123.59,4644.85,1,1,0,0,1,0,PortScan
21,3945.0,140,31,26790,59123,317,94,323.47,83,78,276.16,668691.95,8381.47,1556.43,2275.37,0,1,0,0,0,0,DoS Hulk
53,39.0,131,138,24815,92305,595,6,314.29,1175,2,218.94,239645.19,7540.47,9890.64,319.56,0,0,0,0,1,0,BENIGN
80,44.0,111,26,7861,46617,1021,16,350.58,1332,66,385.53,812161.59,16717.76,5432.82,4596.6,0,0,0,0,1,0,BENIGN
443,88.0,143,138,3455,23952,1417,31,311.27,1261,21,339.5,358036.97,23391.17,9550.34,4993.73,0,0,0,0,1,0,BENIGN
8080,2450.0,114,93,1439,34273,787,70,253.48,1115,23,215.23,105405.29,8610.51,2891.4,3681.38,0,0,0,0,1,0,DDoS
53,68.0,127,103,47227,15583,772,55,390.38,56,73,251.63,723170.63,27835.36,1827.71,3570.04,0,0,0,1,0,0,BENIGN
22,98.0,45,93,49312,32229,397,95,97.49,1003,45,461.18,324134.54,20924.22,5129.29,3134.35,0,0,0,1,1,0,BENIGN
8080,42.0,147,62,27548,74886,533,88,487.06,584,63,385.18,96252.68,25588.2,7411.17,79.77,0,0,0,1,1,0,BENIGN
8080,54.0,29,141,35968,78953,315,19,410.71,1243,33,300.07,980860.7,30316.32,5641.39,662.28,0,1,0,0,1,0,BENIGN
53,103.0,31,71,27180,72896,1352,36,169.42,983,50,348.69,789403.45,26459.73,6219.57,4629.59,0,0,0,0,0,0,BENIGN
445,147.0,123,123,42662,88297,824,6,41.68,465,62,70.5,399466.08,7228.35,8248.11,4294.06,0,0,0,0,1,0,BENIGN
21,15.0,85,96,26888,80635,767,60,427.25,513,74,118.35,663774.37,23773.74,9760.74,2240.02,1,0,0,1,1,1,BENIGN
443,11.0,149,25,46951,11250,883,88,447.66,697,36,428.55,547000.65,38287.74,5970.19,206.0,1,0,0,1,0,0,BENIGN
80,1765.0,22,162,42939,28783,428,8,265.88,738,91,26.08,378894.28,17691.92,2986.83,3648.41,0,0,0,0,0,0,DDoS
21,1944.0,120,182,17844,32161,412,51,484.42,458,62,60.94,465438.11,37246.51,3207.81,626.78,0,0,0,1,1,0,DDoS
443,82.0,124,5,49224,24188,1196,19,263.37,8,55,476.81,345466.85,46926.32,9769.45,4221.76,0,0,0,1,0,0,BENIGN
22,11.0,89,104,27087,30936,1108,41,379.93,308,41,266.77,459315.88,32886.99,6068.55,3691.07,0,1,0,0,1,0,BENIGN
22,122.0,133,187,14269,1013,312,93,258.26,8,36,326.73,19667.83,20933.08,6317.21,2456.05,0,0,0,0,1,0,BENIGN
80,85.0,7,22,8209,60719,514,89,391.77,786,86,92.1,546604.47,30721.39,4847.24,4217.61,1,0,0,0,1,0,BENIGN
53,15.0,123,183,4295,44263,1223,46,135.62,658,24,473.72,914180.17,22210.2,7902.11,2010.75,1,0,0,1,1,0,BENIGN
80,23.0,23,37,34563,66636,951,13,358.58,226,21,207.77,10976.28,31950.04,5216.26,3478.48,0,0,0,1,1,0,DDoS
445,679.0,122,18,5960,63985,1239,63,40.6,964,41,379.46,350509.86,23571.97,8005.43,1113.89,0,0,0,0,0,1,DoS Hulk
445,26.0,136,48,47266,92456,740,94,57.59,940,99,183.34,520948.4,48983.46,2971.56,277.5,0,0,0,0,0,0,BENIGN
21,46.0,23,75,19205,67997,808,33,464.68,9,54,425.56,171212.41,11234.63,1239.23,3065.43,0,0,0,0,0,0,BENIGN
22,570.0,139,90,21684,91971,320,11,418.81,968,35,318.22,741384.64,8025.31,2394.04,3334.59,1,1,0,0,1,0,PortScan
53,198.0,115,146,44236,62732,1294,74,58.64,1488,31,124.86,393646.36,42217.48,5854.62,2860.78,0,0,0,1,0,0,BENIGN
443,48.0,117,193,4647,3134,1325,80,210.13,665,78,122.75,637609.18,14597.96,9097.31,842.54,0,1,0,0,0,0,BENIGN
443,2903.0,32,173,17191,73204,654,99,90.89,194,33,419.66,1463.71,37615.0,5025.92,143.76,0,1,0,0,1,0,PortScan
53,60.0,120,16,30907,52857,65,57,209.08,348,41,205.96,997146.24,39146.36,7584.07,3161.37,0,0,0,0,1,0,BENIGN
80,1988.0,64,64,24766,74298,1030,63,448.73,819,34,42.49,979051.25,25631.49,710.73,2465.53,0,0,0,0,1,1,DoS Hulk
445,109.0,80,146,25452,19029,353,89,389.36,968,24,464.33,187317.88,33910.11,5817.9,4055.48,0,1,0,0,1,0,BENIGN
80,62.0,26,194,1402,54326,1251,50,36.15,1420,32,310.84,115984.52,1891.68,2182.82,836.08,0,1,0,1,1,0,BENIGN
80,1675.0,8,31,37661,22213,605,99,226.75,864,81,346.04,774223.55,31783.07,9938.85,1958.53,0,1,0,1,0,0,PortScan
8080,1678.0,107,60,8905,18014,89,12,211.25,887,45,267.98,944625.12,13884.09,5452.34,687.79,0,1,0,0,1,0,DDoS
80,59.0,4,134,20666,64210,997,9,425.56,1323,13,417.27,654759.36,27788.67,4838.64,4617.55,1,0,1,1,0,0,BENIGN
80,178.0,66,95,14775,33384,46,91,427.56,420,18,62.81,927518.71,46238.11,4099.59,905.73,0,1,0,0,1,0,BENIGN
80,68.0,82,81,23936,27468,571,13,97.64,1151,17,38.93,225105.7,20119.26,1726.4,1842.82,0,0,0,1,1,0,BENIGN
443,3.0,11,169,46041,32110,1022,11,391.84,802,59,162.85,482959.71,24859.78,1675.71,2041.62,0,0,0,0,1,0,BENIGN
21,79.0,32,45,40692,14561,1171,90,162.7,1233,41,394.53,568693.98,6117.12,1735.83,1296.69,0,0,0,0,1,0,BENIGN
21,24.0,46,30,45794,97272,1136,42,47.4,920,34,104.84,776258.49,16805.01,8694.53,4097.69,0,0,0,1,0,0,BENIGN
443,76.0,80,172,17269,84800,265,19,73.05,874,19,149.94,954579.8,49896.75,8136.29,2680.85,0,0,0,1,0,0,BENIGN
443,223.0,130,166,34296,40386,1262,39,245.98,1350,90,44.06,804801.36,12855.12,8251.91,4135.39,0,1,0,0,1,0,PortScan
445,3882.0,89,129,11726,7523,469,26,168.58,766,0,405.49,8944.57,30028.38,2039.08,3959.63,0,0,0,0,0,0,DoS GoldenEye
443,159.0,72,97,18596,39022,279,61,135.86,1267,87,370.53,15733.57,25579.28,1088.95,3800.89,0,0,0,0,1,0,BENIGN
8080,778.0,148,43,23540,54253,1375,66,363.18,1241,58,365.98,811376.62,45754.7,1547.76,2505.34,0,0,0,1,0,0,DoS Hulk
21,97.0,96,65,33851,32987,692,77,342.45,497,45,462.67,89185.56,49182.12,1936.44,3412.33,1,0,0,1,1,0,BENIGN
80,3646.0,3,21,14711,91681,252,3,151.74,881,40,104.8,650428.43,18768.11,1258.35,155.39,0,0,0,0,1,0,DoS Hulk
22,52.0,123,82,45862,44940,125,8,258.19,1077,27,3.91,482218.76,10167.46,2265.04,4052.66,0,0,0,0,0,0,BENIGN
8080,81.0,115,41,3453,3121,666,87,317.59,614,95,159.4,990084.52,32475.74,4907.26,1839.97,0,0,0,0,1,0,BENIGN
8080,1827.0,16,152,22282,44153,1034,7,396.8,347,38,105.85,879830.24,22660.05,8276.23,3701.9,0,1,0,1,1,0,PortScan
445,68.0,27,106,39587,38141,1197,69,111.44,821,99,488.18,37877.11,3830.41,3146.19,4849.86,0,0,0,1,0,0,BENIGN
445,3924.0,104,60,45336,68753,777,38,266.19,76,95,64.33,449588.74,5872.34,4006.56,72.84,1,0,0,1,0,0,FTP-Patator
80,405.0,130,88,27514,94051,913,2,436.02,224,8,51.24,243958.75,12329.57,6776.75,122.06,0,0,0,0,1,1,BENIGN
21,4.0,102,194,32529,74477,740,25,287.03,1407,10,231.23,400158.36,7224.81,7837.11,102.45,0,0,0,0,1,0,BENIGN
443,414.0,51,151,21866,98251,86,71,485.15,444,16,104.64,701196.83,35069.61,1648.69,4125.36,0,1,0,0,0,0,DoS Hulk
445,18.0,27,108,12823,71433,1082,77,156.85,886,74,156.12,765954.25,3020.34,6826.68,2596.24,1,0,0,0,1,0,BENIGN
443,134.0,143,137,33297,49522,999,56,470.76,679,71,247.24,628072.82,42349.01,8500.97,4298.75,0,0,0,1,1,0,BENIGN
21,137.0,61,1,18165,9665,74,38,367.36,1183,84,162.88,467317.63,2077.12,7436.66,1716.64,0,0,0,0,1,0,BENIGN
53,83.0,58,62,39267,10369,112,71,125.61,1363,32,303.14,879758.41,16121.72,8937.37,4693.11,0,0,0,0,1,0,BENIGN
53,60.0,141,95,4588,14926,1356,96,451.25,22,86,457.24,352069.01,30334.03,1843.83,761.93,0,0,0,0,1,0,BENIGN
445,1283.0,132,155,30836,20136,517,55,240.02,731,88,199.01,664879.71,47376.24,2515.85,3665.05,1,0,0,1,0,0,DDoS
22,194.0,51,155,13999,86227,309,19,217.29,151,12,127.52,100692.36,37506.08,2476.91,2352.47,0,0,1,0,1,0,BENIGN
21,90.0,111,154,35084,65498,1076,28,277.16,259,94,167.93,837214.87,10290.42,1094.58,1563.8,0,0,0,0,1,0,BENIGN
445,17.0,3,147,14033,72349,817,96,368.41,226,1,299.01,113647.71,17881.68,9722.03,3192.14,0,0,0,0,0,0,DoS Hulk
53,76.0,123,81,22794,89083,889,8,397.73,703,84,153.52,534713.24,47979.25,9712.3,4824.26,0,0,0,1,1,0,BENIGN
53,33.0,131,151,29549,90214,1292,90,429.29,1024,66,177.55,237346.37,25202.92,4441.0,3506.75,0,0,0,0,0,0,BENIGN
53,160.0,35,147,33054,69992,87,32,106.72,551,91,337.81,253936.72,40843.15,1723.45,2437.52,0,0,0,0,1,0,BENIGN
443,110.0,136,118,47680,81493,1379,2,289.01,1343,30,372.1,468503.22,22921.38,763.4,2734.17,0,0,0,1,1,0,BENIGN
53,209.0,78,134,33726,8821,1300,52,439.08,56,64,412.79,587175.29,15790.81,1830.78,1426.75,0,0,0,0,1,0,BENIGN
22,1932.0,80,107,45663,42006,1006,27,432.46,512,82,369.23,739190.48,47822.66,7398.1,1368.67,0,0,0,1,0,0,DoS Hulk
443,149.0,127,82,18094,11391,413,44,420.52,628,28,247.32,760779.3,16911.45,4632.79,1238.74,0,0,0,0,0,0,BENIGN
22,83.0,134,36,26540,85565,821,22,231.58,132,79,144.0,588465.95,37334.16,2239.75,4390.31,0,0,0,0,1,0,BENIGN
8080,2059.0,31,145,42968,77168,821,60,273.69,1078,47,30.96,204143.75,29648.29,7271.16,886.84,0,0,0,0,1,0,DDoS
22,860.0,22,160,42562,74332,906,38,125.86,2,23,67.75,451266.19,45258.34,8996.08,3087.15,0,0,0,1,1,0,DoS Hulk
445,19.0,107,193,7804,95013,1047,92,157.37,719,65,12.88,107972.59,25145.16,8626.36,2805.76,0,0,0,0,0,0,BENIGN
80,425.0,110,132,10237,91436,817,87,405.85,431,11,78.53,83738.82,17610.37,4344.24,1677.33,0,1,0,0,0,0,PortScan
8080,8.0,70,85,19422,34070,1109,30,450.53,1084,95,370.66,877333.53,49247.81,3662.9,3063.03,0,0,0,0,1,0,BENIGN
22,2555.0,1,107,9090,3722,970,47,155.99,637,55,52.77,596643.71,42061.03,1576.63,377.88,0,1,0,0,0,0,PortScan
21,133.0,142,28,7256,82078,544,81,472.38,30,61,265.96,333446.74,5748.33,7758.26,1866.01,0,0,0,0,1,0,BENIGN
21,58.0,105,155,226,34627,1464,21,40.22,1192,64,398.37,737131.89,35454.47,7009.97,3322.25,0,0,0,1,0,0,BENIGN
22,783.0,20,175,40538,24411,135,50,275.93,1446,67,405.09,540828.43,7562.08,4755.76,4422.02,0,0,0,0,0,0,DDoS
53,173.0,131,173,6497,54886,1478,91,223.75,1048,94,230.14,372418.82,10986.97,4428.13,2401.01,0,0,0,1,0,0,BENIGN
443,75.0,103,158,9553,27734,444,26,337.1,291,54,231.5,875795.78,25025.54,6096.33,2417.23,0,0,0,0,0,0,BENIGN
53,30.0,70,50,45128,87109,221,77,298.61,1035,73,269.37,606573.92,39000.82,3551.87,3067.02,0,0,0,0,0,0,BENIGN
445,45.0,37,148,42341,19634,502,25,150.54,1175,33,476.41,82699.42,1136.44,6374.52,2598.07,0,0,0,1,1,0,BENIGN
445,349.0,82,177,5730,2601,122,51,442.17,1466,79,317.29,188017.4,36864.13,2277.98,3405.3,1,1,0,0,1,0,BENIGN
8080,22.0,71,112,35005,18851,459,70,488.13,758,96,438.92,633893.76,28156.22,5060.63,1772.9,0,0,0,0,1,0,BENIGN
8080,123.0,54,16,14071,27003,1227,8,275.94,193,93,151.13,659054.04,42907.91,2249.55,2081.32,0,0,0,1,0,0,BENIGN
443,431.0,26,54,13168,10028,629,55,270.78,304,68,207.2,196425.53,23659.14,4013.31,2518.29,0,0,0,1,0,0,BENIGN
445,4.0,30,47,1984,81594,252,88,411.92,483,34,276.07,869509.73,37120.58,4611.79,3043.78,0,0,1,0,1,0,BENIGN
445,56.0,65,7,26515,56852,922,90,57.4,1177,49,107.33,120389.57,24991.9,7628.31,1553.93,0,0,0,0,1,0,BENIGN
80,0.0,48,124,10102,88976,120,49,267.0,970,95,66.7,888731.75,40896.58,7708.2,89.9,0,0,0,1,0,0,BENIGN
80,490.0,41,100,26953,6224,663,19,104.22,89,3,79.28,675709.25,33254.5,1592.04,2790.66,0,1,0,0,1,0,PortScan
21,1347.0,139,10,42404,19929,1352,54,25.36,1428,90,347.08,414321.43,7354.29,2755.99,3651.41,0,0,0,0,1,0,DoS Hulk
80,111.0,65,21,21845,92598,646,10,348.64,670,92,341.69,49310.46,41646.69,7694.9,1138.72,0,0,0,1,1,0,BENIGN
22,53.0,65,46,44460,99088,459,78,287.33,618,25,163.32,50806.23,43290.93,340.38,1474.47,0,0,0,0,0,0,BENIGN
22,13.0,138,84,21735,63578,881,71,362.23,245,65,180.44,137937.91,26675.22,5334.43,2937.34,0,0,0,0,1,0,BENIGN
8080,507.0,145,52,33869,63366,619,84,30.62,468,35,477.97,775793.73,14536.58,4894.45,1474.13,0,1,0,0,1,0,PortScan
80,2043.0,40,23,48015,86298,962,75,499.71,795,32,289.79,670737.85,46663.89,3789.42,452.59,0,1,0,0,1,0,DoS Hulk
80,65.0,123,45,49032,88814,552,94,346.82,338,22,428.57,574903.0,4128.5,1154.2,484.72,0,0,1,1,1,0,BENIGN
21,249.0,42,11,47714,44805,745,79,106.01,442,18,277.69,311847.13,2878.62,9794.4,403.59,0,0,0,1,0,0,BENIGN
8080,57.0,18,71,22265,77536,1395,14,486.43,307,99,368.31,387769.64,20362.95,5783.91,1338.19,0,0,0,0,1,0,BENIGN
445,443.0,94,155,35707,70386,393,50,498.68,859,99,112.99,626925.17,48175.75,793.88,4862.91,0,0,0,1,0,0,BENIGN
53,150.0,71,71,1329,36467,653,75,40.98,800,7,162.88,335318.99,27275.17,8848.24,4527.18,0,0,0,1,0,0,BENIGN
80,5577.0,81,36,48628,53720,572,75,105.04,494,74,41.47,972866.83,21910.6,4116.8,2269.1,0,0,0,1,1,0,DoS Hulk
443,3582.0,78,168,6918,48729,346,22,84.64,104,41,171.76,791450.95,1156.73,9445.36,2176.68,0,1,0,0,1,0,DDoS
53,51.0,90,187,46695,76057,625,44,329.15,428,2,221.61,734888.62,16824.72,8001.92,533.6,0,0,0,0,1,0,BENIGN
443,4.0,138,12,33477,3189,258,38,452.75,39,28,366.95,666266.44,777.63,240.2,1264.77,1,0,0,0,0,0,BENIGN
22,94.0,144,98,32918,51890,1459,12,296.58,137,17,399.31,530240.9,48685.25,8947.21,4335.41,1,0,0,0,1,0,BENIGN
80,629.0,74,199,16735,77147,928,7,161.21,1242,50,344.79,418043.39,11499.88,6079.43,848.12,1,0,0,0,0,1,Web Attack
445,168.0,128,136,15982,28361,1289,10,70.02,595,33,419.28,846490.97,36581.46,8121.95,810.49,0,0,0,0,1,0,BENIGN
445,43.0,140,190,9436,24084,127,39,229.34,1471,41,173.41,949822.29,9799.1,6208.24,4522.04,0,0,0,0,1,0,BENIGN
21,78.0,12,58,43044,55279,121,26,188.3,486,8,330.27,363625.77,46823.71,495.96,1614.83,0,1,0,0,1,0,BENIGN
443,2444.0,17,41,8392,50882,859,91,329.24,1487,21,123.75,468956.59,10839.83,6341.66,326.19,0,0,0,1,0,1,DoS Hulk
22,231.0,77,15,28887,79588,930,4,396.47,26,32,380.77,788389.87,15779.88,3937.38,4226.79,0,0,0,0,1,0,BENIGN
22,1882.0,72,194,12308,76044,642,8,431.86,1403,85,140.58,900765.78,43422.61,1347.4,1020.45,0,1,0,1,1,0,PortScan
21,193.0,146,118,18089,93908,685,77,480.52,1137,65,114.8,282392.69,30833.31,7614.46,2861.3,0,1,0,0,0,0,BENIGN
53,460.0,126,53,33082,2851,1296,7,145.09,1444,32,211.25,375492.37,7818.95,1504.95,4026.78,0,0,1,1,1,0,BENIGN
22,81.0,149,28,16246,89758,193,29,318.57,594,78,187.14,339740.66,47586.06,2487.14,2288.2,0,0,0,0,1,0,BENIGN
