Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Label
445,321.0,129,37,29280,99166,1462,56,118.06,146,94,252.6,65784.37,49627.4,5975.5,2597.46,0,0,0,1,1,0,BENIGN
443,40.0,73,197,19917,31141,1179,23,89.23,747,77,301.88,872249.41,49870.17,5700.61,2506.99,0,0,1,0,0,0,BENIGN
80,20.0,82,33,10107,42410,773,93,143.42,1219,46,188.11,322893.67,29708.63,4127.97,1390.58,0,1,0,1,0,0,BENIGN
22,68.0,88,49,43675,64016,1267,25,66.61,506,79,348.62,479235.08,18706.87,7120.53,2325.73,0,0,0,0,1,0,BENIGN
8080,66.0,81,92,28574,39595,987,51,424.2,622,78,268.97,956189.46,7712.95,8861.68,416.89,0,0,0,0,1,0,BENIGN
445,4.0,134,167,22743,55946,266,4,409.28,178,36,50.23,658429.63,26662.37,5064.1,3725.1,0,0,1,0,1,0,BENIGN
445,128.0,45,67,27161,24314,1412,99,407.37,1309,74,86.62,794020.26,12511.21,2710.39,285.44,0,0,0,0,0,0,BENIGN
8080,106.0,105,162,25622,98563,465,1,319.0,249,21,410.46,792861.66,12853.14,4024.53,2018.96,0,0,0,1,1,0,BENIGN
443,39.0,46,25,20374,96708,1375,42,28.62,20,90,277.67,651212.4,48200.23,9158.37,2513.69,0,0,0,0,0,0,BENIGN
22,171.0,16,117,37581,30673,798,93,262.77,273,85,335.65,738476.28,8503.94,8082.03,1125.49,0,0,0,0,1,0,BENIGN
8080,71.0,96,89,26402,11963,362,18,267.02,21,82,292.06,912728.07,47805.74,2714.07,3435.26,0,0,0,0,0,0,DoS Hulk
80,279.0,48,166,17807,18731,805,85,391.3,1390,81,494.6,356179.34,16944.22,3163.94,1561.23,0,0,0,0,1,0,DoS Hulk
53,121.0,90,168,2225,55848,1406,78,47.59,1175,21,494.61,900308.57,20264.58,2182.72,4663.18,0,0,0,0,0,0,BENIGN
80,159.0,17,137,32462,57819,1424,90,267.38,656,8,278.84,63090.65,15057.61,2858.63,4540.35,1,0,0,0,1,0,DoS Hulk
80,81.0,86,61,6440,49593,1381,9,365.34,872,2,274.54,515450.65,46611.58,4491.68,3427.6,0,0,0,0,1,0,DDoS
53,162.0,100,175,37451,8166,1287,18,450.85,1056,27,295.42,226193.28,24315.75,5427.32,682.22,0,0,0,0,1,0,BENIGN
53,836.0,99,9,49452,94744,996,2,256.7,479,87,34.52,863735.98,46048.4,8413.96,2869.25,0,1,0,0,1,0,PortScan
8080,164.0,19,48,22337,44290,521,27,304.8,421,69,237.21,976227.45,44128.13,6716.18,722.24,0,1,0,1,0,0,BENIGN
443,132.0,44,146,48280,40905,1336,84,199.22,372,53,267.1,745521.49,10104.03,9331.71,2148.99,0,0,0,0,1,1,BENIGN
22,1660.0,34,18,31184,66335,880,16,404.58,113,72,348.46,810809.23,9719.37,785.01,1805.13,1,1,0,1,0,0,PortScan
80,52.0,69,35,20899,15266,43,57,276.66,1356,47,77.03,524515.28,28098.52,5949.29,885.8,0,0,0,0,0,0,BENIGN
53,71.0,46,184,6282,8712,1035,77,379.66,814,53,102.96,357998.82,45909.94,5945.91,4573.8,0,0,1,0,0,0,BENIGN
80,138.0,124,119,48815,15320,98,99,484.56,908,25,23.29,779010.4,43374.67,7131.87,663.63,0,0,0,0,1,0,BENIGN
443,45.0,113,72,19302,98185,53,62,357.51,1358,13,132.58,657943.3,32580.95,6032.98,2513.49,0,0,0,0,0,0,BENIGN
445,1307.0,44,95,33182,76002,425,46,347.59,826,11,308.64,493570.02,13195.98,3032.55,3643.89,0,0,0,1,1,0,DoS Hulk
445,57.0,6,57,46338,3465,1150,54,234.43,321,1,34.26,904195.95,41254.25,6434.23,4867.15,0,0,0,0,1,0,BENIGN
22,76.0,144,151,17650,28195,342,33,336.78,411,11,442.94,788038.25,29760.88,8499.76,3107.63,0,0,0,1,1,0,BENIGN
445,58.0,39,107,4762,30655,405,60,56.49,274,93,303.38,448843.98,11226.47,2662.42,4414.35,1,0,0,0,0,0,BENIGN
22,92.0,83,189,36344,38975,732,63,458.43,19,84,331.46,420997.73,18734.03,9230.79,734.32,0,0,0,1,1,0,BENIGN
80,182.0,64,23,14515,66702,359,70,240.13,22,83,108.88,753053.54,42781.63,9026.78,3699.5,0,0,0,0,1,0,DoS Hulk
21,114.0,39,89,23414,99896,174,57,370.01,1057,83,357.09,161827.06,49814.04,732.68,3580.32,0,0,1,0,0,0,BENIGN
8080,168.0,8,169,39464,45788,1435,7,382.7,1390,38,270.43,815967.97,4728.0,9983.11,4180.87,0,0,0,0,1,0,BENIGN
21,15.0,117,59,7151,12912,1489,88,153.99,133,94,74.07,637605.77,14365.36,776.49,3387.52,0,0,0,0,1,0,BENIGN
80,183.0,34,147,43831,68626,58,21,185.67,6,91,394.39,48116.95,25195.82,7854.93,487.28,0,0,0,0,1,0,BENIGN
80,68.0,70,98,26191,71360,743,71,233.47,227,58,412.55,276411.01,48135.71,9076.55,3982.16,1,0,0,0,0,0,BENIGN
53,217.0,93,4,8782,43606,197,93,101.38,1068,12,239.69,661286.78,5204.87,4385.32,763.01,1,0,0,0,0,0,DoS Hulk
21,42.0,67,144,40435,35440,230,49,434.49,629,74,432.74,107906.25,10334.06,5526.21,2810.5,0,0,0,1,1,0,BENIGN
80,123.0,114,4,5373,95002,41,13,103.0,181,25,432.66,498725.91,17493.67,5884.83,1871.07,0,0,0,0,0,0,BENIGN
22,495.0,26,15,22256,99454,969,31,219.33,157,77,335.11,551624.85,12745.13,9508.03,2821.57,0,0,0,0,1,0,DoS Hulk
53,54.0,80,1,7329,76014,311,23,142.9,396,25,216.98,154250.11,24756.02,1789.98,3050.95,0,0,0,1,0,0,BENIGN
80,150.0,40,32,27068,64174,532,70,389.7,777,97,19.18,133106.82,4970.85,6978.0,1531.28,0,0,0,0,1,0,BENIGN
21,9.0,36,72,7771,70692,56,79,301.97,1460,83,270.21,302530.15,7733.74,4097.28,97.13,0,0,0,1,0,0,BENIGN
22,69.0,109,173,16855,21823,1384,10,295.55,559,1,103.01,37177.12,48697.25,5070.13,705.36,0,0,0,1,1,0,BENIGN
443,43.0,42,0,1977,21537,1399,75,460.18,1434,0,124.85,830467.38,11838.88,8037.07,1274.1,1,0,0,1,1,0,BENIGN
445,24.0,41,188,37192,24824,620,97,462.65,617,1,463.95,532833.95,37926.04,2557.46,864.15,0,0,1,0,1,0,BENIGN
53,17.0,76,176,1319,78449,416,47,242.2,1129,30,413.68,48790.71,47170.89,3866.37,873.1,1,0,0,0,1,0,DoS Hulk
53,102.0,70,137,3277,57498,617,21,363.79,1174,25,496.85,929916.36,42741.97,3033.03,1384.22,0,0,0,1,1,0,BENIGN
8080,14.0,119,94,1131,26993,788,69,91.08,606,67,493.21,949349.93,46345.4,8710.72,1891.11,0,0,0,0,0,0,BENIGN
445,111.0,143,121,36731,13120,206,87,442.19,599,76,156.72,348321.19,7830.22,7519.18,3741.48,0,1,0,0,0,0,BENIGN
80,36.0,126,159,24587,79026,1385,2,293.45,539,83,173.02,924505.19,20883.35,8924.22,4617.73,0,0,0,1,0,0,BENIGN
22,126.0,22,150,28894,2179,714,26,361.24,869,20,25.22,14326.31,46448.52,8240.14,1370.21,0,1,0,0,0,0,BENIGN
80,106.0,22,56,30541,49736,988,97,197.36,137,34,314.11,500635.21,48841.93,2163.17,3599.48,0,0,0,0,0,0,BENIGN
445,1247.0,138,108,18953,18568,1221,65,333.2,1090,19,274.88,2254.54,35722.95,6251.33,4221.97,0,1,0,0,1,0,DDoS
443,46.0,91,65,27261,81024,1474,93,333.61,552,30,147.16,569622.82,6446.98,2490.51,2932.76,0,0,1,0,1,0,BENIGN
8080,4393.0,148,96,11022,2178,1397,2,212.93,379,39,65.44,812880.74,49543.94,7922.71,145.45,0,1,0,1,1,0,PortScan
21,15.0,85,96,26888,80635,767,60,427.25,513,74,118.35,663774.37,23773.74,9760.74,2240.02,1,0,0,1,1,1,BENIGN
445,3255.0,51,6,9052,28707,250,84,239.09,430,4,427.81,523370.28,39866.92,2537.07,2144.65,0,0,0,1,1,0,DoS GoldenEye
443,4701.0,87,178,10158,68900,806,81,275.97,128,70,399.98,272552.15,41699.83,7317.29,3090.77,0,0,0,0,0,0,DoS Hulk
22,38.0,98,192,15686,77984,663,88,86.15,647,83,432.29,763099.15,6149.67,1084.81,1679.52,0,0,1,1,0,0,DoS Hulk
8080,43.0,98,90,20187,21225,404,45,67.1,1227,59,286.33,428032.33,47070.97,1141.04,958.9,0,1,0,0,0,0,BENIGN
22,138.0,49,176,41785,65022,1229,53,481.78,708,36,129.44,571135.21,35544.26,9497.9,1950.17,0,0,0,0,1,0,BENIGN
21,3037.0,45,6,13210,613,1209,98,172.33,457,73,476.34,889851.36,49926.3,4287.51,1407.28,0,0,0,0,1,0,DDoS
21,46.0,100,24,5549,18051,901,17,38.18,627,86,499.89,494146.92,42767.83,1746.84,4497.01,0,0,0,0,1,0,BENIGN
8080,1.0,137,101,14779,92052,846,53,142.11,1219,88,393.78,622771.36,21281.17,2318.13,4709.18,0,0,0,0,0,0,BENIGN
53,51.0,40,175,39080,34777,250,14,218.13,1343,45,204.77,878273.61,29410.04,412.36,3391.78,0,0,1,0,0,1,BENIGN
53,12.0,147,94,28988,53573,838,64,489.4,1005,31,128.98,716533.77,27934.19,9089.7,3882.4,0,0,0,0,0,0,BENIGN
53,51.0,83,55,33300,33027,887,63,390.17,353,19,7.0,756996.03,31751.88,9356.22,3427.35,0,0,1,0,1,0,BENIGN
80,623.0,131,113,42617,92885,352,30,499.39,1426,69,51.26,351795.26,35713.55,4729.9,3735.18,0,0,0,0,0,0,BENIGN
22,48.0,93,95,2777,34052,944,97,341.13,242,14,270.52,521970.26,27368.14,1502.32,769.43,0,1,1,1,1,0,BENIGN
22,94.0,46,11,16778,3284,655,1,78.11,1302,40,338.7,364044.1,31939.49,5504.59,2220.18,0,0,0,0,0,0,BENIGN
22,58.0,105,112,39557,37954,380,70,47.74,933,73,453.71,965778.75,39185.91,1934.45,3825.02,0,1,0,0,1,0,BENIGN
443,3.0,13,54,46824,23174,932,31,308.97,36,71,247.71,117838.23,44956.62,2436.13,2662.68,0,0,0,1,0,0,BENIGN
22,1.0,53,191,4530,19342,703,57,477.64,1325,24,119.98,872776.24,3607.57,4323.17,324.95,0,0,0,0,0,0,BENIGN
443,196.0,75,40,16719,2127,513,49,20.94,1144,0,6.2,189553.01,33939.25,1954.47,2408.03,0,0,1,0,0,0,DDoS
443,140.0,11,82,23726,33234,739,2,236.65,1276,57,239.94,43602.08,2110.69,4883.87,4505.35,0,0,0,1,1,0,BENIGN
80,60.0,58,90,11896,55750,1255,65,29.93,774,14,65.59,462268.02,30728.28,362.55,2018.03,0,0,0,0,0,0,BENIGN
80,73.0,68,77,1701,12444,574,20,372.05,1098,19,487.47,415342.37,22261.77,996.55,4935.02,0,0,0,0,1,1,BENIGN
8080,1112.0,2,73,26780,48694,745,30,449.69,1330,64,73.48,608868.34,12377.3,303.53,4592.56,1,0,0,0,0,0,DoS Hulk
21,10.0,108,71,23903,10352,468,71,404.76,139,70,279.83,334238.69,4220.19,2628.86,2062.71,0,0,0,0,1,0,BENIGN
53,2123.0,94,4,43633,74532,728,68,203.45,979,66,468.09,821403.77,40648.04,9257.74,845.12,0,0,0,0,0,0,DDoS
8080,112.0,73,180,35690,89465,776,11,100.25,602,46,67.72,532424.93,47311.31,4138.66,4551.09,0,0,0,0,1,0,BENIGN
445,182.0,112,45,9505,70157,601,20,294.69,822,55,334.96,580375.46,20749.74,5851.55,758.96,0,0,0,0,1,0,Web Attack
80,73.0,60,50,14627,36083,101,71,498.21,375,7,164.8,951075.46,33649.7,2818.58,3305.66,0,0,1,0,1,0,BENIGN
22,135.0,102,32,16185,64516,69,72,354.66,622,91,203.09,118279.41,27180.36,9167.42,3754.0,0,0,0,0,1,0,BENIGN
445,20.0,131,79,41579,80945,431,52,443.98,1140,5,111.62,729110.06,40160.5,9649.07,400.08,0,1,0,0,1,0,BENIGN
53,43.0,1,118,14676,89461,1331,19,352.82,1404,90,317.24,502768.48,29991.8,7515.44,1454.05,0,0,1,1,1,0,BENIGN
22,13.0,108,55,11960,73859,113,92,186.61,1412,44,109.44,971642.15,32970.16,8241.44,3483.01,0,0,0,1,1,0,BENIGN
22,192.0,58,77,10060,88044,1117,25,448.59,264,91,454.21,12589.52,14924.1,4637.04,884.88,0,0,0,0,0,0,BENIGN
445,71.0,61,23,20360,15731,419,22,142.03,1004,88,477.34,156594.04,15869.67,7590.86,3952.06,1,0,0,0,0,0,BENIGN
80,11.0,78,50,17362,84277,281,40,204.64,1349,10,425.37,897318.16,16998.95,5905.58,3293.04,0,0,0,0,0,0,BENIGN
21,85.0,71,70,14067,94421,578,75,190.06,182,74,243.23,923023.2,11651.42,3908.56,873.01,1,0,0,0,0,0,BENIGN
21,247.0,107,181,7941,90403,530,46,383.42,969,85,332.44,325109.39,23543.29,513.73,4440.59,0,1,0,0,1,0,PortScan
21,82.0,112,175,13698,4652,1211,94,446.34,65,1,495.02,655407.76,23768.03,5537.97,787.2,0,1,0,0,1,0,DoS Hulk
80,65.0,71,0,23263,24784,1165,94,112.37,165,97,446.27,600958.95,21754.89,6215.0,4709.66,0,0,0,0,1,0,BENIGN
443,3603.0,99,10,43914,31370,561,95,77.07,637,2,32.64,97224.55,3508.12,3481.9,1298.68,0,0,0,1,0,0,Web Attack
22,132.0,16,87,31453,9770,971,45,353.14,1172,71,437.73,255239.05,21957.81,2186.1,4763.05,0,1,1,1,1,0,BENIGN
80,99.0,80,194,33456,22030,65,42,251.09,1468,45,366.39,653951.38,37080.99,4551.42,2446.29,0,0,0,1,1,0,BENIGN
443,122.0,3,27,8231,12078,220,24,477.03,190,62,476.01,637524.37,27481.32,3588.9,388.86,1,0,0,1,1,0,BENIGN
21,12.0,129,154,38324,32398,943,53,493.67,1012,36,465.78,518494.64,44788.48,5410.86,4218.07,0,0,0,0,1,0,BENIGN
53,4.0,57,57,34300,20411,1020,2,379.52,997,80,32.69,352785.97,47906.09,3139.52,2629.09,0,0,0,1,1,0,BENIGN
21,31.0,23,18,38042,67667,833,75,315.83,1377,3,440.71,713416.62,49291.81,2651.86,3374.68,0,0,0,0,1,0,BENIGN
443,405.0,128,152,26066,67197,508,54,248.23,1406,62,112.16,515396.7,15392.09,5466.05,1301.12,0,1,0,0,1,0,PortScan
80,284.0,10,17,3783,15659,782,53,341.83,440,67,299.14,416652.64,29873.71,8550.99,3483.41,0,0,0,0,0,0,BENIGN
445,102.0,21,1,18362,87533,505,28,137.65,594,75,187.09,765079.36,2318.69,6811.88,3736.99,0,0,0,0,0,0,BENIGN
22,36.0,102,102,34828,6853,724,45,162.48,455,71,293.68,868887.46,25845.57,5235.11,4857.14,0,0,0,1,1,0,DoS Hulk
8080,69.0,147,157,22238,53911,700,50,180.57,652,37,340.04,827438.43,45238.05,4456.79,3725.49,0,0,0,0,0,0,BENIGN
80,56.0,131,186,7831,42860,516,46,309.11,357,96,139.49,6650.97,14632.2,7957.84,224.84,0,0,0,1,1,0,BENIGN
443,80.0,78,130,15644,9742,1389,25,32.51,1214,10,157.14,210456.1,45660.33,8564.13,4579.78,0,0,1,0,1,0,DoS Hulk
8080,37.0,94,20,6191,80744,993,35,475.83,1071,12,206.39,682288.74,18947.35,6436.42,4508.99,0,0,1,0,1,1,BENIGN
21,25.0,126,183,17954,58091,1401,41,148.67,136,23,312.79,888056.93,36004.21,1604.45,3522.75,0,0,0,0,1,1,BENIGN
53,21.0,56,197,24886,33867,640,33,55.28,594,98,117.48,116063.57,44042.08,9766.33,1408.6,0,0,0,0,0,0,BENIGN
22,20.0,45,38,22139,76360,1306,93,158.4,743,70,32.17,900939.25,7620.13,8010.51,1429.38,0,0,0,0,0,0,BENIGN
21,189.0,67,166,356,91480,769,78,52.03,239,91,472.07,202383.64,20726.23,6390.6,2298.21,0,1,0,0,1,0,BENIGN
21,73.0,38,137,39542,66557,616,87,341.51,144,3,151.45,129794.2,12985.93,6614.11,3784.82,0,1,0,1,0,0,BENIGN
53,102.0,34,83,31104,88628,129,24,398.67,1295,55,340.58,542840.41,30111.68,5429.58,878.46,0,0,0,1,1,0,BENIGN
445,64.0,64,108,9552,10238,544,49,149.42,538,76,129.41,771601.72,44602.59,241.69,3215.98,0,0,0,0,1,0,BENIGN
443,366.0,54,132,43262,70747,1130,83,405.41,817,54,346.06,587834.57,40535.48,72.82,802.84,0,0,0,0,0,0,BENIGN
443,37.0,25,91,21261,47741,474,91,321.71,793,67,172.13,661934.53,17900.94,4515.07,4982.83,0,0,0,0,1,0,BENIGN
53,571.0,123,145,44086,48101,674,70,78.21,160,97,237.78,75960.87,41805.95,6231.03,2000.41,0,1,0,0,0,0,PortScan
445,20.0,103,93,10697,65307,603,2,442.96,784,21,276.73,303578.33,11352.17,554.83,2725.5,0,0,0,0,1,0,BENIGN
21,101.0,49,125,36978,97478,817,92,424.54,452,93,234.53,612760.21,26796.92,1971.24,474.5,0,0,0,1,1,0,BENIGN
443,26.0,33,138,10707,32446,1160,4,219.48,486,82,432.19,954733.42,22732.48,2562.38,4738.05,0,0,0,1,0,0,BENIGN
80,34.0,21,64,14762,51802,98,96,41.82,462,67,320.22,941348.37,16030.16,4610.74,3265.44,0,0,1,0,0,0,BENIGN
53,21.0,70,64,30867,46430,539,31,295.42,872,49,390.52,90329.98,36827.88,9831.55,836.55,0,0,0,0,1,0,BENIGN
443,71.0,81,143,25456,84159,995,43,297.64,1499,50,93.18,988474.03,29361.53,7951.73,1660.41,0,0,0,1,0,0,BENIGN
443,35.0,83,22,37883,94407,526,48,446.82,965,69,252.76,291136.9,14066.78,4714.3,1429.07,0,0,0,0,1,0,BENIGN
445,46.0,109,71,23700,65922,932,42,168.19,458,15,479.31,961951.94,21821.7,3592.32,2986.26,0,0,1,0,0,0,BENIGN
445,1805.0,142,0,43158,48486,190,95,456.63,332,9,100.27,609460.52,43558.37,399.59,643.52,0,1,0,0,0,0,PortScan
445,3799.0,61,177,42256,70226,1337,72,499.81,949,16,210.91,820857.45,9999.81,5178.62,672.34,0,1,0,0,1,0,FTP-Patator
22,112.0,149,138,45072,52628,420,70,298.0,1131,2,344.59,286414.48,14368.13,3260.84,1728.09,0,1,0,0,0,0,BENIGN
22,38.0,142,21,45660,66791,222,61,104.82,621,69,495.16,203628.05,34773.63,8554.01,94.52,1,0,0,0,1,0,BENIGN
21,86.0,95,84,48056,17584,396,95,155.83,234,48,30.98,648076.03,42387.78,536.55,839.79,0,0,0,0,0,0,BENIGN
53,113.0,38,59,6438,22760,1344,90,485.36,113,47,487.51,45644.15,12201.34,1330.41,592.83,0,0,0,0,0,0,BENIGN
80,9.0,87,126,14951,93854,422,64,160.03,1366,44,67.06,309833.01,44492.88,4571.08,4174.05,0,0,0,0,0,0,BENIGN
22,58.0,78,17,42976,93361,1037,24,77.02,1054,62,167.56,572438.44,41033.64,515.04,2445.25,0,0,0,0,1,0,BENIGN
445,15.0,130,46,41492,85231,1110,52,424.77,341,87,462.67,580635.96,28040.11,2119.42,637.45,0,0,0,1,0,0,BENIGN
22,101.0,48,13,180,3785,348,74,147.6,676,43,268.3,893354.1,18230.22,465.27,4917.61,0,0,0,0,1,0,BENIGN
22,203.0,127,11,2879,405,1299,1,134.39,792,35,160.05,466068.47,45763.43,1122.88,1220.4,0,0,0,0,1,0,BENIGN
445,379.0,93,179,16779,6916,466,81,477.61,1362,25,285.79,892021.48,13104.33,7288.29,425.25,0,1,0,1,1,0,BENIGN
21,288.0,117,21,10578,36820,606,95,61.49,1200,38,35.71,64932.92,49198.57,5437.28,416.03,0,0,0,1,1,0,BENIGN
445,214.0,126,50,1665,18023,648,75,44.0,24,62,194.4,548967.63,31967.33,209.4,4644.69,0,0,0,0,1,0,BENIGN
445,1864.0,138,167,38442,21935,161,77,389.46,635,84,225.86,162086.52,5691.33,8198.51,479.97,0,0,0,0,1,0,DDoS
443,67.0,22,21,45942,14276,1459,79,425.47,344,74,136.01,628971.49,10993.2,9931.82,2396.59,0,1,0,1,1,0,BENIGN
443,111.0,80,97,14598,87280,804,62,231.11,1314,87,386.81,470875.63,48820.53,7927.84,3757.76,0,0,0,0,0,0,BENIGN
8080,105.0,42,105,38040,18256,98,40,134.97,210,46,178.98,132926.11,46044.55,800.11,950.33,0,0,0,1,0,0,BENIGN
8080,1340.0,51,35,13346,61020,64,67,154.87,1012,85,0.72,838675.01,21411.98,6632.96,1627.83,0,0,0,0,0,0,DoS Hulk
443,136.0,76,138,19894,48700,440,31,277.17,1057,81,272.31,25070.43,13623.0,3576.84,4230.39,0,1,0,0,1,0,BENIGN
8080,204.0,52,52,6667,66392,116,25,52.18,1,75,103.57,649932.09,8806.46,5994.63,1124.74,0,0,0,0,1,0,BENIGN
445,32.0,89,181,42681,21209,306,77,192.74,505,73,432.02,212734.91,26542.58,9978.62,1844.05,0,0,0,1,0,0,BENIGN
53,122.0,134,94,14895,76676,1445,12,354.65,1112,10,107.84,423741.77,14003.9,4753.31,178.59,0,0,0,1,0,0,BENIGN
443,1289.0,18,154,9475,14183,781,19,148.65,314,13,250.91,973852.68,33625.42,127.77,1487.94,0,0,0,0,0,0,DDoS
53,51.0,43,190,29442,16486,649,34,395.86,1458,2,73.26,658463.74,38885.21,6816.23,3874.71,0,1,0,0,1,0,BENIGN
443,581.0,35,155,44198,48349,1305,17,210.75,425,48,134.92,447480.59,7774.82,3641.78,956.93,0,1,0,0,0,0,PortScan
53,56.0,50,108,8510,72061,207,76,327.44,1421,55,248.15,19389.56,46148.79,2380.96,1852.55,0,1,0,1,1,1,BENIGN
80,32.0,66,196,42646,40720,925,25,222.13,488,78,486.05,962488.31,17701.98,9138.25,656.68,0,0,1,0,1,0,BENIGN
443,85.0,64,76,4502,26895,517,70,315.28,1434,65,0.42,984902.42,20284.6,2236.11,1160.74,0,0,0,1,1,0,BENIGN
443,83.0,5,29,43686,93670,1067,15,244.97,1439,50,364.67,838126.09,13946.75,6771.26,1471.62,0,0,0,0,0,0,BENIGN
53,62.0,55,152,30639,37281,447,47,45.01,1488,51,405.2,123923.63,5925.7,6762.86,1689.51,0,0,0,0,0,0,BENIGN
445,57.0,139,156,15148,32494,1236,22,446.64,1310,54,386.02,867129.83,11020.78,7857.47,2865.44,0,0,0,1,1,0,BENIGN
443,81.0,110,80,6112,20331,316,89,486.86,447,49,89.06,481668.79,32758.67,2789.76,1477.63,0,0,0,0,1,0,BENIGN
53,398.0,109,8,8001,59919,1221,39,91.06,1135,45,245.48,277884.15,21362.47,7227.38,319.17,0,0,0,1,0,0,BENIGN
53,511.0,62,133,29839,29797,1119,1,486.39,1339,91,226.36,311366.04,13673.37,1336.01,348.71,1,0,0,0,1,0,DoS Hulk
22,13.0,34,104,28744,61708,665,79,177.4,568,98,60.68,296364.46,37727.01,2359.65,1000.01,0,0,0,0,1,0,BENIGN
21,41.0,95,128,49055,261,1002,40,76.7,1400,64,262.03,162518.32,46451.36,7457.0,4962.74,0,0,0,0,1,0,BENIGN
8080,136.0,65,179,5290,53759,781,45,272.02,52,55,70.59,273892.0,44589.21,3883.12,2760.58,0,0,0,1,1,0,BENIGN
53,36.0,117,108,46937,58670,495,60,489.39,1043,63,248.59,137478.0,22284.28,8582.44,3649.37,0,0,0,0,0,0,BENIGN
21,185.0,59,177,9153,6628,276,25,56.35,877,96,131.5,142004.76,301.86,5039.26,4573.39,1,0,0,0,1,0,BENIGN
8080,129.0,52,7,9245,66810,965,41,183.12,686,50,486.16,238733.18,38297.59,9828.97,3968.16,1,0,0,1,0,1,BENIGN
445,104.0,91,188,41587,79280,540,29,334.56,1045,58,495.56,143656.17,565.55,4012.0,3205.98,0,0,0,1,0,0,BENIGN
8080,25.0,16,88,4832,75678,700,35,307.57,128,28,407.51,419632.46,47775.47,5049.55,4555.22,0,1,0,1,1,0,BENIGN
443,117.0,104,35,30590,5483,326,93,343.02,965,35,126.95,904505.95,42016.46,7950.44,3745.19,0,0,0,0,1,0,BENIGN
443,149.0,87,98,15432,44128,1170,52,330.46,755,17,64.19,831551.06,37230.57,1987.2,2928.94,0,0,0,0,1,0,BENIGN
22,206.0,16,29,40572,91704,749,51,465.27,132,38,453.93,605534.64,36260.28,1496.01,1657.58,0,0,1,0,1,0,BENIGN
53,8.0,60,28,46051,63536,579,27,119.97,563,62,437.05,576516.21,37978.78,6007.06,761.02,0,0,1,0,1,0,BENIGN
80,232.0,20,89,33360,90508,1406,86,47.28,1330,60,4.03,899321.38,34170.29,2475.56,4489.37,1,1,0,1,1,0,BENIGN
445,40.0,81,113,9991,51931,680,60,458.76,1312,54,14.66,212816.27,18013.49,2014.59,3198.77,1,0,0,0,0,0,FTP-Patator
8080,71.0,18,104,45245,47031,321,58,333.63,791,72,163.76,493895.5,32504.59,2108.74,1738.2,0,1,0,0,0,0,BENIGN
80,3942.0,36,13,42005,82485,1422,63,101.88,432,23,478.2,888578.72,37969.31,1178.32,1904.7,0,0,0,0,0,0,DoS Hulk
8080,294.0,30,169,6784,28595,1311,17,302.29,1200,35,442.09,764991.17,22289.05,9780.65,3722.38,1,0,0,1,0,0,BENIGN
21,239.0,69,56,19069,45660,594,58,326.55,825,8,19.61,745968.9,12725.29,3386.3,4768.17,1,1,0,1,0,0,BENIGN
443,61.0,33,31,48899,26464,838,83,257.66,1402,68,72.65,994275.95,44979.02,6929.26,4741.95,0,0,0,1,1,0,BENIGN
22,6.0,149,161,47468,67814,723,68,271.44,742,35,0.12,517630.89,4114.52,4204.17,1194.18,0,0,0,1,0,0,BENIGN
53,66.0,84,116,30893,60799,807,60,354.93,1306,78,340.38,339586.46,32749.63,8554.51,4059.25,0,0,0,0,1,0,BENIGN
8080,151.0,16,2,11596,22099,394,11,482.41,972,24,112.41,875121.67,1847.41,3638.12,1511.56,0,0,0,0,0,0,BENIGN
53,3500.0,10,13,13240,81763,1148,87,305.74,815,72,42.47,9877.47,25781.26,4184.12,2751.63,0,0,0,0,1,0,DoS Hulk
21,83.0,71,129,24554,85150,52,79,130.63,1024,93,28.39,571640.48,28061.14,4093.88,1363.84,0,0,0,0,0,0,BENIGN
443,7.0,69,2,8254,10037,944,36,237.4,1083,94,81.33,960682.08,48256.01,6551.78,1535.03,1,0,0,0,1,0,BENIGN
80,6.0,62,64,45740,68682,839,15,478.21,1447,65,246.86,176662.53,16816.98,457.84,2490.67,0,1,0,0,1,0,BENIGN
53,29.0,102,50,251,2419,705,79,352.59,1003,14,33.69,358740.65,5341.45,3508.3,4967.7,0,0,0,0,1,0,BENIGN
443,262.0,68,197,18227,4258,658,77,489.71,506,43,40.54,799382.57,25892.8,5425.75,226.5,0,1,0,0,1,0,PortScan
22,203.0,86,120,18409,30696,885,66,440.1,1198,26,481.61,250155.91,28472.19,291.8,1977.34,0,1,0,0,1,0,BENIGN
22,18.0,121,182,7784,93643,411,94,409.1,406,19,99.92,347174.44,10412.33,9539.75,1747.6,0,0,1,1,0,0,BENIGN
80,2112.0,4,67,42474,46213,149,25,304.49,1322,46,180.21,179372.52,11808.37,6711.12,2811.82,0,0,0,0,0,0,DoS Hulk
445,9.0,135,178,20199,67808,660,33,336.4,340,79,98.7,573974.05,17196.32,5854.69,188.1,0,0,0,0,1,0,BENIGN
8080,28.0,139,80,1173,90218,229,21,326.82,437,36,135.05,143470.36,44635.38,6837.77,236.53,0,1,0,1,1,0,BENIGN
