dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,attack_cat,label
3.666,udp,smtp,CON,209,265,26197,91697,2569.16,255,0,799778.0,1341466.5,11,18,Normal,0
4.022,udp,-,CON,261,81,5218,182835,4126.47,255,29,159557.4,1300539.3,4,8,Reconnaissance,1
10.304,udp,dns,FIN,197,62,41151,134408,3921.8,254,252,185456.2,331643.0,8,0,Normal,0
0.324,tcp,dns,FIN,75,24,90968,234038,3847.28,255,252,351398.1,315115.8,1,0,Normal,0
1.844,tcp,http,FIN,121,238,65237,47154,1769.76,254,29,438497.3,732161.7,2,16,Normal,0
8.563,tcp,dns,FIN,115,348,13872,45654,4374.71,255,60,47242.5,176272.0,9,10,Analysis,1
6.661,tcp,ftp-data,INT,218,149,20669,80007,3662.7,31,29,314491.3,174807.1,5,5,Generic,1
0.618,tcp,dns,FIN,54,180,85435,20386,2750.65,254,0,627735.2,157486.9,13,5,Normal,0
5.526,tcp,ftp-data,CON,154,126,97505,113582,4844.89,255,29,671698.2,731705.1,5,17,Generic,1
2.625,udp,ftp-data,FIN,284,42,70621,192722,1138.26,64,0,246149.8,558124.3,14,11,Generic,1
6.693,unas,-,FIN,194,340,48311,55709,1674.79,254,60,225115.3,100906.0,2,2,Normal,0
9.175,tcp,smtp,FIN,82,155,30981,152976,983.85,254,32,532112.0,1410072.4,5,4,Normal,0
10.535,tcp,-,FIN,52,212,52058,112867,3666.55,254,32,315708.4,597128.6,13,16,Normal,0
33.595,tcp,http,CON,30,341,14554,245033,941.92,64,32,387963.5,1046006.5,7,5,Normal,0
2.95,tcp,dns,FIN,96,245,10940,51228,4083.81,31,0,113156.2,568820.2,11,7,DoS,1
4.453,udp,dns,FIN,114,46,30123,160377,1059.34,254,32,7584.7,67606.6,14,18,Normal,0
23.212,tcp,http,FIN,286,115,117168,147904,4593.1,255,60,908428.9,1656145.6,0,2,Normal,0
9.531,arp,dns,CON,226,306,32240,201698,3829.28,64,0,518929.9,1131171.1,4,4,Normal,0
5.608,tcp,http,RST,34,286,72921,169917,1885.78,64,60,716033.6,212953.2,1,10,Normal,0
18.928,arp,http,FIN,77,229,44990,159389,971.66,254,0,582767.0,1288983.1,0,2,Generic,1
43.642,tcp,ssh,INT,139,69,19866,75695,950.78,64,32,744719.2,1736144.4,10,15,Normal,0
2.314,udp,dns,FIN,83,345,108279,6492,2248.2,255,252,558601.3,1357957.0,10,9,Generic,1
28.98,tcp,dns,FIN,114,323,48354,89078,4934.25,31,60,79401.7,1012408.6,4,4,Fuzzers,1
2.98,tcp,-,INT,256,287,27710,218769,1791.88,31,32,275147.3,1919270.4,7,13,Normal,0
19.96,udp,smtp,FIN,22,128,49124,188172,3689.89,128,252,489223.4,25398.9,6,0,Normal,0
4.23,tcp,http,CON,42,291,86611,224688,500.4,255,60,824.7,1729587.6,11,5,Normal,0
0.035,tcp,smtp,FIN,162,276,61363,16928,2971.93,254,32,143714.0,1603094.1,6,5,Normal,0
23.332,udp,http,FIN,50,257,14218,79289,2788.23,64,60,75901.8,1847149.9,6,19,Normal,0
5.472,tcp,http,CON,278,3,57349,86837,205.23,31,0,233558.5,1006288.7,14,4,Normal,0
9.542,tcp,http,INT,294,292,111532,6903,2205.02,255,252,881891.3,521885.0,10,18,Generic,1
21.807,tcp,ftp-data,REQ,222,26,32369,369,3166.91,255,252,604195.5,827276.2,8,15,Normal,0
40.862,tcp,http,REQ,52,303,108164,210172,2790.68,31,29,100350.5,311278.7,10,3,Normal,0
3.456,tcp,http,FIN,13,84,44864,4249,2411.98,128,29,389085.3,1613884.7,12,1,Normal,0
10.982,udp,dns,REQ,93,172,68207,131046,2364.35,255,29,815436.8,1135542.0,10,4,Normal,0
1.055,tcp,http,FIN,52,155,9886,12372,1737.95,255,60,887086.3,1396362.5,14,2,Generic,1
25.309,tcp,smtp,FIN,285,246,79817,54092,3517.6,128,29,428789.6,519155.8,5,5,Normal,0
13.036,udp,http,FIN,221,29,87436,167881,1158.67,31,252,518215.1,584689.6,2,10,Normal,0
25.342,tcp,-,REQ,10,58,95343,210797,503.31,128,252,517299.2,484015.0,5,10,Normal,0
26.208,udp,http,FIN,70,85,67889,29117,2440.15,128,0,623452.6,1919751.8,2,10,Normal,0
12.434,tcp,http,FIN,86,263,31258,213200,1136.86,255,252,928979.3,724263.5,5,16,Generic,1
9.45,tcp,-,FIN,296,22,91883,75163,1769.61,128,252,373998.4,40371.1,5,3,Fuzzers,1
2.373,unas,-,FIN,285,261,13287,1070,1410.48,255,0,544866.1,1551225.6,0,18,Normal,0
7.395,tcp,ssh,CON,106,249,87458,62820,2634.27,31,60,192963.7,1761010.6,9,15,Exploits,1
22.529,tcp,http,FIN,154,338,95000,14081,1610.61,254,60,304364.2,76692.4,5,3,Normal,0
0.139,tcp,dns,FIN,227,335,112661,92777,4787.84,64,0,441737.2,453873.9,8,1,Generic,1
0.126,tcp,dns,INT,159,9,84855,154127,1743.03,255,29,923165.4,171034.5,2,10,Exploits,1
23.588,unas,dns,INT,196,149,117502,185662,2841.39,31,0,371837.8,1550369.8,4,18,Normal,0
4.822,tcp,http,CON,25,224,95859,105444,2311.3,64,252,880632.7,1856736.2,10,8,Normal,0
8.017,udp,http,FIN,154,188,62874,249963,1314.75,128,252,982646.3,1668790.3,8,7,Normal,0
3.428,tcp,dns,FIN,146,332,80354,104359,2268.54,255,0,764925.8,232189.1,14,6,Normal,0
14.418,tcp,dns,INT,192,222,53975,63278,2531.73,64,32,649704.9,1471511.1,1,18,Generic,1
9.714,tcp,http,REQ,43,266,98700,159068,2958.03,31,0,446180.1,1120417.2,13,10,Normal,0
12.078,udp,ftp-data,CON,90,42,2775,128703,3868.39,254,60,801669.9,503863.9,8,16,Generic,1
9.473,udp,http,CON,168,227,65571,174981,482.13,128,29,943321.3,1902213.5,6,9,Generic,1
17.723,tcp,smtp,INT,277,231,36865,144395,1290.59,64,0,398094.9,1744775.8,10,1,Normal,0
3.852,tcp,http,FIN,271,322,12554,217338,1722.65,64,32,234468.4,695529.8,14,18,Normal,0
6.7,udp,http,FIN,33,26,52348,103392,3166.73,128,32,403747.4,661991.9,6,12,Exploits,1
0.36,tcp,http,FIN,99,342,59999,59179,1753.52,254,29,590666.0,549806.4,2,14,Normal,0
7.09,udp,smtp,FIN,50,76,84923,186337,4862.97,64,252,696409.3,372494.9,13,13,Normal,0
3.693,tcp,ftp-data,INT,74,83,70869,88880,4105.81,64,29,361921.9,691779.2,12,13,Normal,0
9.092,tcp,smtp,FIN,268,283,1127,18401,1752.35,64,60,400997.9,1913293.0,11,5,Generic,1
30.463,tcp,dns,FIN,225,333,108527,3749,1213.26,254,252,835554.5,1583603.2,7,5,Normal,0
17.606,tcp,http,FIN,147,93,43136,11149,3248.57,64,29,184453.6,1066081.0,8,1,Fuzzers,1
1.744,tcp,ftp-data,FIN,41,15,23296,12652,767.9,31,0,624616.0,283041.6,1,3,Normal,0
24.456,tcp,ftp-data,CON,115,236,18535,182094,753.0,255,60,536798.4,1292165.7,10,5,Normal,0
1.216,tcp,dns,INT,257,197,10640,191364,524.31,254,60,221076.2,877658.0,6,0,Fuzzers,1
1.867,ospf,http,REQ,182,72,23016,119412,3730.02,255,252,474940.9,29562.1,2,8,Generic,1
4.283,udp,smtp,FIN,102,331,95728,61590,3124.81,64,252,140965.9,1736557.0,3,0,Fuzzers,1
58.994,tcp,smtp,FIN,242,224,37503,172159,363.54,64,29,714314.3,426611.5,3,6,Generic,1
10.995,tcp,ftp-data,CON,63,328,110968,132743,2649.14,254,60,802019.6,1174980.3,4,19,Generic,1
1.611,tcp,dns,FIN,130,52,72831,116615,1938.25,255,252,771518.1,584945.7,5,15,Normal,0
2.883,tcp,dns,REQ,214,104,65707,16422,2337.0,64,252,337477.0,1706837.9,12,15,Normal,0
10.436,tcp,smtp,CON,275,189,62985,75665,1687.08,31,252,989825.7,843291.9,8,3,Normal,0
25.623,tcp,-,INT,65,159,98377,157958,702.35,255,60,769374.9,1374179.7,11,14,Normal,0
6.887,tcp,-,INT,253,154,77113,26396,1579.34,31,29,656836.0,724439.2,8,2,Normal,0
3.102,tcp,http,FIN,252,262,17423,199469,1009.65,255,252,645946.9,1533830.3,14,9,Normal,0
15.518,tcp,dns,FIN,12,50,81402,40210,2112.99,128,252,302795.5,1755933.7,4,15,Generic,1
2.266,udp,dns,FIN,266,268,63134,201665,3588.85,255,252,2515.4,1080972.8,1,9,Normal,0
1.351,tcp,dns,FIN,240,116,118177,102971,14.97,128,60,447177.6,903043.4,2,19,Normal,0
1.568,tcp,-,FIN,28,214,19547,212803,71.73,31,32,696201.5,1113793.4,14,17,Normal,0
11.549,tcp,ssh,INT,278,170,116940,241761,4020.64,255,0,689557.6,501364.6,0,6,Generic,1
10.648,tcp,ssh,CON,82,331,34470,70780,1876.56,64,0,222805.7,953676.7,10,8,Generic,1
26.205,tcp,dns,FIN,6,7,26903,192024,3194.5,64,252,555747.3,1464470.2,10,2,Normal,0
8.656,udp,dns,REQ,238,130,59941,29779,4414.04,254,29,708954.4,115419.8,5,15,Generic,1
17.159,udp,dns,FIN,187,239,56317,138930,26.94,31,32,674441.6,1875644.2,14,9,Normal,0
0.366,tcp,dns,FIN,182,262,83117,16486,4935.83,128,29,964391.2,1764538.0,9,18,DoS,1
9.594,udp,dns,FIN,101,57,114471,21353,3475.91,255,60,582263.2,1571471.0,2,0,Fuzzers,1
8.866,tcp,dns,FIN,298,259,43783,91387,2265.61,64,29,515945.8,760342.2,5,8,Normal,0
0.316,tcp,dns,FIN,268,214,19369,206982,2458.02,254,32,785717.2,1433665.9,13,17,Normal,0
3.208,tcp,-,FIN,88,108,103210,90164,2189.59,64,252,592198.8,1023247.8,8,16,Normal,0
2.802,udp,dns,FIN,214,133,84026,10530,2945.68,255,32,668135.9,1515005.7,11,5,Normal,0
0.469,udp,dns,INT,93,246,13341,128068,634.37,31,32,517163.5,494999.7,12,13,Normal,0
23.285,udp,http,FIN,98,147,114124,207370,583.69,128,29,410134.4,487843.9,9,1,Fuzzers,1
4.63,tcp,http,FIN,190,206,62882,118588,2731.44,128,252,91600.1,825851.0,9,17,Normal,0
7.396,unas,smtp,FIN,293,187,5556,75341,4460.55,128,252,169574.3,1830166.4,0,16,Normal,0
0.523,tcp,dns,FIN,289,170,36091,198641,4562.25,64,60,477612.6,1026582.8,7,10,DoS,1
3.616,tcp,http,FIN,198,321,83103,209251,2683.53,31,60,206078.5,1794839.9,13,11,Generic,1
87.843,tcp,dns,FIN,209,188,16973,183758,1007.94,31,252,633202.6,1639563.5,8,5,Normal,0
18.258,tcp,dns,REQ,151,347,24909,160639,301.26,255,29,49744.7,580152.5,3,10,Normal,0
2.812,tcp,dns,FIN,214,84,108092,218187,2770.87,255,60,755657.0,1821245.2,2,12,Fuzzers,1
2.174,tcp,dns,INT,73,128,68622,49178,1729.1,31,32,341527.0,1508977.0,2,15,Generic,1
9.468,udp,ftp-data,INT,65,319,106500,228202,1784.76,254,252,147272.5,895085.2,8,17,Normal,0
1.909,udp,dns,INT,249,208,55304,151207,3145.13,31,0,921186.9,1763846.5,13,14,Exploits,1
11.155,tcp,-,FIN,76,252,80252,217486,4761.96,31,29,861952.1,201438.1,2,17,Fuzzers,1
6.767,tcp,smtp,FIN,289,139,113446,97541,2145.16,254,32,541765.0,165076.3,7,14,Reconnaissance,1
14.386,udp,dns,REQ,113,180,105853,12721,1167.45,255,32,570532.3,1360850.3,6,8,Normal,0
0.999,ospf,smtp,CON,297,22,22855,80601,3782.37,64,0,627752.9,1695658.1,0,15,Normal,0
13.813,tcp,dns,CON,109,297,12508,193262,1916.67,254,32,766001.1,455331.5,5,0,Normal,0
2.275,unas,dns,FIN,65,217,101745,171793,449.42,64,252,753128.1,374894.7,12,17,Exploits,1
4.449,tcp,dns,CON,269,296,28917,220698,2351.34,254,32,317953.2,58320.4,10,18,Normal,0
2.863,tcp,dns,FIN,247,216,70430,71165,3758.72,128,29,741073.8,157580.9,0,3,Generic,1
7.302,unas,dns,INT,65,159,26626,189528,3859.92,31,60,719248.8,352438.3,12,15,Normal,0
6.367,udp,smtp,INT,13,328,45244,238681,3177.23,64,32,742795.8,1715473.7,11,13,Fuzzers,1
1.751,tcp,dns,FIN,121,180,26172,185876,4482.38,254,60,234997.5,110457.1,12,6,Normal,0
7.248,tcp,dns,FIN,126,115,18492,195828,2971.54,64,0,745862.4,246190.5,14,12,Normal,0
3.408,tcp,-,INT,133,346,10480,84128,559.42,255,252,264511.2,401595.5,10,1,Generic,1
5.024,udp,dns,REQ,81,172,73360,219562,3863.05,128,0,792410.2,1829620.7,2,4,Normal,0
5.332,tcp,dns,CON,231,280,5025,232438,967.39,31,0,164263.5,1517137.9,13,6,Reconnaissance,1
5.439,tcp,dns,CON,39,169,7313,24797,898.44,64,252,955489.9,1707583.6,1,9,DoS,1
17.989,tcp,http,CON,209,316,3658,210097,3087.26,254,60,618503.3,641211.7,0,10,Normal,0
3.597,tcp,smtp,REQ,183,34,107252,165253,2511.8,31,29,202063.3,1068159.0,4,6,Generic,1
7.89,udp,-,FIN,77,321,11838,229572,1429.94,255,32,641.4,1229780.1,10,7,Normal,0
16.784,tcp,-,CON,71,13,52620,194586,1714.77,254,0,86457.8,911320.2,5,8,Normal,0
5.275,udp,dns,REQ,129,141,46853,91723,3243.63,31,0,553016.9,883306.2,11,18,Generic,1
7.652,tcp,http,REQ,74,44,26483,247965,3870.74,255,252,474634.1,32110.7,12,9,Generic,1
1.006,tcp,smtp,FIN,226,210,25017,136282,3585.05,128,60,911309.3,635473.2,2,9,Normal,0
4.816,tcp,dns,INT,280,252,94586,58122,2078.02,31,252,384574.3,535830.3,5,19,Normal,0
4.22,udp,dns,CON,120,234,30532,196056,1968.86,31,29,553552.4,25376.1,8,0,Exploits,1
9.933,udp,dns,CON,64,137,104538,197462,4391.31,255,252,490543.2,1128946.1,10,18,Exploits,1
16.837,arp,ftp-data,FIN,98,78,70292,12345,1600.85,255,32,207776.1,1290621.4,2,13,Normal,0
7.323,tcp,dns,FIN,39,345,61984,52890,3937.36,64,60,89345.9,778033.4,14,3,Normal,0
31.643,tcp,ftp-data,CON,107,189,116365,47155,983.19,64,29,212622.2,1896168.0,14,19,Normal,0
1.685,udp,-,CON,187,74,68880,141663,4730.63,31,32,913059.9,1563737.8,5,16,Normal,0
3.33,tcp,http,FIN,28,177,60598,163338,1531.1,31,252,683929.7,1461557.2,2,3,Normal,0
5.092,arp,http,CON,236,300,87395,229935,737.82,255,0,927248.2,1713648.6,7,14,Normal,0
0.088,tcp,dns,INT,127,230,6369,69491,1707.43,255,0,988814.6,1725045.8,2,8,Generic,1
38.131,tcp,dns,INT,191,239,63325,215075,2007.17,254,0,798019.7,1245250.6,0,15,Normal,0
0.192,tcp,dns,FIN,152,231,92730,91471,2913.01,64,0,348431.3,413213.8,11,4,Generic,1
2.578,tcp,http,FIN,45,327,44938,80527,575.84,64,0,926635.2,498290.2,12,2,Normal,0
2.108,udp,http,REQ,76,255,74122,73246,2175.24,31,252,414734.8,631896.2,4,6,Normal,0
11.369,tcp,ftp-data,RST,160,189,27217,239183,1024.89,31,252,489325.7,1936518.4,8,4,Normal,0
11.176,tcp,dns,FIN,118,286,92411,21808,1099.61,64,32,578242.3,1794462.9,12,6,Normal,0
12.839,udp,http,INT,179,141,316,90967,1082.8,254,252,587949.8,1496059.2,9,9,Normal,0
12.819,tcp,ftp-data,FIN,164,146,63548,69292,3845.73,254,32,700162.9,1580862.8,13,15,Normal,0
17.934,tcp,ssh,RST,183,226,71398,120933,2650.57,64,32,928748.2,378344.7,14,12,Generic,1
0.333,tcp,dns,FIN,93,333,59798,148888,2455.62,31,0,679399.7,137040.5,7,16,Fuzzers,1
0.949,tcp,dns,FIN,250,247,86810,207726,2944.49,255,0,404183.1,588287.6,0,6,Reconnaissance,1
7.024,udp,dns,CON,227,0,116612,82737,1252.71,254,32,368169.0,262263.5,11,0,Generic,1
5.279,tcp,dns,FIN,273,81,47255,4560,3147.58,128,32,182975.5,1632884.5,8,15,Normal,0
3.55,udp,http,INT,190,349,21687,132070,1691.31,128,32,46599.1,277270.7,2,1,Normal,0
19.506,unas,http,CON,210,82,88579,198451,3156.59,255,252,244396.0,1435959.8,1,5,Generic,1
4.471,udp,smtp,CON,207,128,2259,131967,4232.1,128,0,439319.4,634192.7,8,14,Normal,0
28.785,udp,dns,FIN,126,75,81586,128181,2904.37,31,252,639035.8,486763.1,6,17,Normal,0
0.989,udp,smtp,FIN,235,215,21652,209436,167.46,31,29,744838.9,1268385.9,7,3,Reconnaissance,1
5.56,tcp,ftp-data,CON,243,315,79195,91635,1798.15,254,252,445524.3,1796768.4,5,13,Fuzzers,1
0.977,tcp,-,CON,173,21,31314,112163,1829.25,255,0,576437.6,403675.6,13,4,Reconnaissance,1
20.778,tcp,-,FIN,191,318,48422,121368,825.15,128,252,147168.8,1727548.4,14,13,Generic,1
0.463,udp,dns,FIN,209,114,74982,249972,3031.38,128,0,314770.2,1925928.1,6,15,Generic,1
44.248,udp,-,REQ,189,253,55955,200162,4070.47,31,60,92632.2,518541.1,14,16,Normal,0
2.207,tcp,dns,FIN,285,234,4643,187773,2309.83,64,0,545305.3,1568168.5,9,2,Generic,1
5.68,unas,dns,CON,181,19,75781,8965,3634.59,254,29,34269.2,1402324.6,1,7,Normal,0
2.539,tcp,dns,CON,265,66,63883,126322,209.48,31,60,656453.0,1140545.9,2,16,Generic,1
3.39,tcp,smtp,CON,56,93,99266,35378,3266.54,64,252,671458.1,496972.4,10,9,Normal,0
8.364,udp,smtp,INT,252,212,89233,215227,1006.63,255,0,824964.5,1692953.6,0,19,Fuzzers,1
18.383,tcp,dns,REQ,229,218,44243,60573,2466.41,254,60,528863.3,100497.6,9,7,Normal,0
7.09,tcp,dns,FIN,143,20,17281,226203,805.2,254,252,283147.6,405651.8,7,19,Normal,0
9.763,tcp,http,FIN,184,61,45398,204149,4805.34,254,0,683740.5,16150.9,0,0,Normal,0
4.949,tcp,http,FIN,7,347,101766,152336,4536.02,64,60,683729.7,1333299.5,14,17,Normal,0
12.714,tcp,http,CON,86,187,1370,239191,1396.7,31,0,819456.4,1784875.2,13,0,Generic,1
8.147,tcp,dns,CON,238,136,70837,209615,4069.58,128,252,105182.8,922347.9,0,15,Generic,1
5.139,tcp,smtp,FIN,298,327,64307,222971,2027.61,64,60,283663.6,449722.0,7,1,Normal,0
6.755,tcp,http,CON,108,274,26676,33972,70.57,128,32,264808.0,1545771.2,14,6,Normal,0
17.835,tcp,dns,RST,160,71,113765,235087,85.04,254,252,432114.3,895720.7,9,19,Fuzzers,1
3.629,udp,http,RST,81,9,46919,227620,2467.95,64,252,50663.3,484894.4,8,9,Normal,0
22.029,tcp,smtp,FIN,151,50,110619,220371,156.0,128,60,2949.8,299462.9,1,14,Exploits,1
3.066,tcp,http,REQ,165,60,83516,192203,2910.39,31,252,387581.3,1357307.8,10,12,Normal,0
4.559,unas,http,INT,96,94,65010,135269,1411.61,31,0,938640.7,679557.4,7,9,Generic,1
0.246,tcp,dns,REQ,297,8,119390,69447,2746.69,31,0,534812.0,473888.9,12,13,Normal,0
10.415,tcp,smtp,INT,130,68,4987,245694,604.0,254,32,480614.4,1375570.3,3,17,Exploits,1
9.353,tcp,-,CON,281,259,65,178453,3774.78,64,252,479885.3,128527.1,6,8,Normal,0
1.547,udp,dns,FIN,157,90,38840,139176,3470.55,128,32,426147.9,152883.0,12,15,Normal,0
11.924,udp,ftp-data,FIN,259,167,95306,182520,4599.11,255,0,61315.6,1909458.5,10,2,Normal,0
2.272,udp,http,FIN,134,260,75130,222396,4731.0,64,29,690508.4,1626004.4,5,11,Normal,0
15.764,tcp,http,INT,169,344,86571,154638,4564.07,254,60,857526.7,1185430.8,3,2,Generic,1
3.621,tcp,ssh,CON,18,261,42630,174211,4931.37,254,29,227197.8,1493955.5,6,11,Exploits,1
17.482,udp,dns,FIN,3,152,116116,115193,1231.83,64,32,671618.1,1981416.5,1,6,Normal,0
3.005,arp,dns,CON,63,78,77682,88254,3450.18,128,29,25154.3,305794.4,11,6,Normal,0
9.858,tcp,http,FIN,161,202,77613,45392,3702.34,128,60,167367.3,737868.1,10,5,Normal,0
10.208,tcp,http,CON,168,83,24507,33941,3259.59,254,252,959204.2,1366783.5,0,5,Normal,0
8.122,udp,dns,FIN,278,51,86696,192912,4801.56,64,32,123257.6,832564.4,13,0,Exploits,1
1.801,ospf,dns,INT,248,198,86030,225237,3782.63,254,0,316996.9,857771.2,11,11,Normal,0
15.62,udp,-,FIN,216,54,114099,249785,3526.51,31,0,11939.9,190323.9,0,5,Normal,0
7.085,tcp,smtp,REQ,263,294,63143,205084,4202.35,128,32,260760.9,487138.0,9,8,Exploits,1
16.07,udp,http,REQ,226,325,28061,138797,1460.69,255,0,495263.0,1460105.6,6,16,Generic,1
30.67,udp,dns,FIN,299,135,90130,245012,165.48,128,252,856512.9,1902589.6,4,19,DoS,1
34.661,tcp,smtp,INT,157,174,116043,97398,3568.04,64,29,145610.8,1006995.7,10,13,Normal,0
26.236,arp,smtp,FIN,70,172,49742,20100,3245.59,255,60,522559.7,246454.0,8,6,Reconnaissance,1
12.124,tcp,dns,FIN,205,33,110033,174436,836.42,31,29,298237.5,1706234.6,9,17,Normal,0
3.6,tcp,http,FIN,50,70,20221,230142,4898.85,64,0,436549.4,144619.9,0,5,Normal,0
16.327,tcp,dns,REQ,205,90,97877,54155,4788.33,255,29,680167.8,1359910.2,8,18,Normal,0
21.555,tcp,ssh,FIN,265,59,44798,210176,3107.7,31,0,981386.7,1944153.7,13,2,Normal,0
2.615,tcp,dns,INT,160,275,66025,74,268.07,31,29,267855.3,1699630.0,12,17,Fuzzers,1
9.658,tcp,smtp,FIN,63,297,21749,216284,2276.5,128,252,574629.6,551462.3,8,11,Exploits,1
9.652,tcp,http,FIN,244,155,76717,136904,4105.79,254,252,315311.4,1702952.6,0,19,Generic,1
1.727,tcp,-,FIN,54,106,74883,219801,1480.42,31,252,146285.1,487492.3,1,14,Reconnaissance,1
39.891,udp,http,INT,203,29,107210,169673,2180.55,64,252,586353.4,1672147.1,2,5,Exploits,1
1.871,tcp,smtp,CON,37,228,102157,151208,1485.59,254,0,325194.9,994460.5,14,18,Reconnaissance,1
3.917,udp,-,CON,260,243,53622,59931,4830.07,254,0,593487.5,488748.9,5,18,Fuzzers,1
4.962,tcp,dns,FIN,240,111,9727,112463,1363.96,31,0,638707.7,723153.2,7,16,Generic,1
1.574,udp,http,REQ,22,252,82002,175874,4364.53,128,32,535598.3,130233.4,4,5,Exploits,1
10.678,tcp,dns,CON,245,101,56075,200352,4937.43,31,32,726893.2,204727.6,12,3,Normal,0
17.384,tcp,-,FIN,147,233,117256,120505,4755.92,31,0,645161.8,155185.3,8,19,Normal,0
11.2,udp,http,FIN,100,103,18008,170277,2318.16,31,29,849246.1,1776741.4,5,13,Normal,0
33.524,tcp,dns,CON,220,251,33080,197610,3258.82,31,0,719925.2,1245604.8,12,19,Normal,0
3.224,tcp,dns,FIN,147,201,24264,161526,316.42,254,29,83116.3,413244.9,7,15,Fuzzers,1
1.898,udp,http,CON,245,250,75292,149770,278.21,31,0,614579.5,625208.5,12,13,Generic,1
28.971,udp,ftp-data,INT,156,108,4122,112347,2955.86,128,32,784938.9,339169.8,5,5,Normal,0
3.403,tcp,dns,FIN,212,110,87433,240425,3766.19,255,0,988411.9,1219123.3,0,9,DoS,1
24.945,tcp,dns,FIN,135,321,17993,223080,2280.91,255,0,293076.2,427240.5,14,11,Reconnaissance,1
19.47,tcp,http,FIN,61,332,51713,213172,462.01,128,0,546787.4,654434.3,8,4,Normal,0
1.572,tcp,-,FIN,21,66,6492,113507,2686.91,254,60,430589.8,1627806.3,0,1,Normal,0
7.397,tcp,smtp,FIN,66,162,22431,28232,3136.63,128,60,581360.0,752909.6,5,5,Normal,0
3.31,tcp,dns,FIN,159,67,33891,204316,4360.43,64,252,844253.5,160271.4,7,15,Normal,0
8.578,tcp,http,INT,260,52,26650,28214,518.96,31,32,575582.8,1469563.5,4,17,Exploits,1
14.629,udp,dns,FIN,222,123,28737,186139,4595.9,254,252,14321.6,809138.3,11,19,Normal,0
8.046,tcp,-,FIN,263,320,81965,239912,3467.0,255,29,997846.4,39561.5,1,8,Normal,0
30.065,tcp,smtp,FIN,105,97,4063,245601,3394.75,255,29,257726.5,31819.9,6,9,Normal,0
5.234,tcp,http,REQ,164,4,116450,71094,4218.05,254,0,508168.6,787429.8,13,13,Normal,0
6.742,tcp,http,FIN,272,17,65591,105009,4126.9,31,29,931762.4,1148694.9,10,16,Normal,0
19.717,udp,smtp,FIN,152,72,99837,164618,3242.91,254,0,540925.6,634755.1,13,12,Normal,0
24.342,tcp,smtp,FIN,15,238,55264,170562,2637.53,254,60,389847.7,1651958.6,5,8,Normal,0
21.328,tcp,http,FIN,212,157,74582,184137,4911.9,128,60,456509.8,883268.7,14,5,Exploits,1
2.672,tcp,smtp,FIN,146,15,2601,213780,308.31,64,29,394098.5,366737.5,7,19,Normal,0
41.511,arp,dns,CON,244,190,99599,94210,1285.26,255,32,76667.1,1771454.2,11,12,Normal,0
10.651,udp,dns,CON,162,109,786,100584,4079.75,31,0,245667.0,769065.7,2,14,Generic,1
22.716,tcp,dns,FIN,102,295,94214,93890,4439.28,255,0,663482.6,1701884.4,8,16,Normal,0
4.64,tcp,http,FIN,244,233,84312,224791,3409.28,128,29,680551.8,849870.2,3,17,Generic,1
1.085,ospf,dns,CON,33,275,91978,58877,4268.46,254,29,494791.5,110831.8,9,5,Normal,0
18.16,udp,dns,INT,234,231,51638,135480,3525.73,31,0,609143.6,335939.1,14,5,Generic,1
26.672,tcp,http,CON,213,47,723,42375,942.41,128,60,109263.3,807917.8,7,4,Normal,0
14.686,tcp,ftp-data,CON,157,49,100010,219450,1802.4,31,29,932247.5,1276455.3,12,9,Generic,1
18.666,udp,-,FIN,51,274,51276,64298,2425.59,255,32,125879.5,19610.2,10,7,Normal,0
19.172,tcp,dns,FIN,223,25,119380,106612,70.56,64,29,499648.5,127087.6,3,11,Generic,1
2.215,unas,dns,CON,83,57,55754,182051,2759.79,64,0,308149.2,1086152.8,11,1,Generic,1
13.572,tcp,http,REQ,67,147,83586,213705,840.63,255,60,335725.0,1629379.4,7,12,Normal,0
14.109,udp,smtp,FIN,272,177,46567,19721,3829.1,255,29,917903.8,511571.7,2,13,Reconnaissance,1
0.27,arp,dns,REQ,119,140,11508,16271,966.33,255,0,633002.8,408330.1,14,12,Normal,0
3.624,tcp,http,FIN,224,326,55410,99197,1474.34,64,60,598301.7,206017.7,10,0,Normal,0
20.045,tcp,dns,FIN,194,45,62570,145173,2839.19,128,29,835131.2,714432.7,6,1,Normal,0
0.796,udp,dns,CON,284,155,93311,133544,2596.59,128,32,432030.1,1454047.4,11,17,Normal,0
70.085,tcp,http,RST,35,294,105060,117821,212.08,31,29,193780.5,406666.7,10,15,Normal,0
5.903,tcp,dns,FIN,68,166,68727,27946,2757.73,254,29,66454.2,1107186.8,2,2,Exploits,1
3.064,udp,dns,FIN,53,137,932,97776,773.92,254,252,394059.2,572731.7,12,11,Generic,1
24.145,tcp,dns,REQ,110,334,79542,217941,4589.82,31,0,329994.1,1388782.2,12,4,Generic,1
3.427,tcp,-,FIN,252,103,72848,58100,3299.37,254,252,941759.3,1316869.7,3,3,Fuzzers,1
0.761,udp,http,REQ,22,28,29901,249471,3095.31,31,32,792710.5,1035920.0,9,7,Normal,0
1.725,tcp,dns,FIN,90,16,40080,237377,4530.47,64,252,672640.0,971090.9,13,9,Normal,0
9.471,unas,http,CON,126,190,9967,101873,366.1,31,252,509707.2,1478554.6,4,1,Normal,0
